ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
202581_at	0.605	0.1351977	1.5321268	-4.7386	0.62567783	HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
220742_s_at	0.631	0.16106	1.4343287	-4.7386	0.3826377	NGLY1	N-glycanase 1
217563_at	0.716	0.2594352	-1.1478493	-4.7387	-0.68823051	CLOCK	clock circadian regulator
216315_x_at	0.715	0.2574788	1.1526706	-4.7387	0.81686064		
211362_s_at	0.713	0.2552378	-1.158226	-4.7389	-0.57122458	SERPINB13	serpin family B member 13
39729_at	0.593	0.1252326	-1.5738694	-4.7389	-0.4611818	PRDX2	peroxiredoxin 2
216168_at	0.716	0.2598358	-1.1468655	-4.7392	-0.69623778		
215295_at	0.71	0.2526433	1.1647022	-4.7393	0.73405016	DTNB	dystrobrevin beta
220506_at	0.714	0.2572211	-1.1533078	-4.7393	-0.76064243	GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene)
206618_at	0.703	0.2430773	-1.1890084	-4.7393	-0.62991891	IL18R1	interleukin 18 receptor 1
823_at	0.642	0.1706376	-1.4012755	-4.7393	-0.487624	CX3CL1	C-X3-C motif chemokine ligand 1
219401_at	0.679	0.2125403	-1.2716768	-4.7393	-0.55493699	XYLT2	xylosyltransferase 2
36554_at	0.692	0.2306003	1.2217939	-4.7397	0.61709009	ASMTL	acetylserotonin O-methyltransferase-like
220335_x_at	0.677	0.209555	1.280227	-4.7398	0.74766964	CES3	carboxylesterase 3
211282_x_at	0.709	0.2513388	-1.1679767	-4.7401	-0.69582999	TNFRSF25	TNF receptor superfamily member 25
210184_at	0.709	0.2510688	1.1686559	-4.7405	0.65434948	ITGAX	integrin subunit alpha X
56748_at	0.717	0.260865	-1.1443426	-4.7407	-0.62722566	TRIM10	tripartite motif containing 10
214857_at	0.697	0.2372266	-1.2042233	-4.7408	-0.63166166	RPARP-AS1	RPARP antisense RNA 1
221472_at	0.604	0.1326098	-1.5427204	-4.7409	-0.4173958	SERINC3	serine incorporator 3
213049_at	0.604	0.1330667	1.5408383	-4.741	0.42510184	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1
212974_at	0.685	0.2197578	-1.2513736	-4.7411	-0.6228529	DENND3	DENN domain containing 3
35974_at	0.717	0.2615758	1.1426045	-4.7413	0.65457366	LRMP	lymphoid restricted membrane protein
202169_s_at	0.613	0.1440936	1.4969163	-4.7415	0.59274251	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
215550_at	0.697	0.2368721	-1.205154	-4.7416	-0.63162709	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3
220607_x_at	0.635	0.1640206	-1.4239497	-4.7416	-0.47628445	NELFCD	negative elongation factor complex member C/D
211878_at	0.706	0.2491596	1.1734747	-4.7417	0.60847898		
221248_s_at	0.716	0.2596778	1.1472533	-4.7417	0.67935116	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
201249_at	0.679	0.2128563	-1.270777	-4.742	-0.64517194	SLC2A1	solute carrier family 2 member 1
219159_s_at	0.706	0.2476704	1.177252	-4.7422	0.67601259	SLAMF7	SLAM family member 7
202139_at	0.667	0.1970892	-1.3169642	-4.7422	-0.63478482	AKR7A2	aldo-keto reductase family 7 member A2
202274_at	0.696	0.2352262	-1.2094888	-4.7425	-0.91076434	ACTG2	actin, gamma 2, smooth muscle, enteric
212548_s_at	0.604	0.1334794	-1.5391423	-4.7426	-0.72575412	FRYL	FRY like transcription coactivator
209776_s_at	0.705	0.2467177	1.1796773	-4.7428	0.61713595	SLC19A1	solute carrier family 19 member 1
208729_x_at	0.627	0.157787	-1.4459801	-4.7429	-0.77122849	HLA-B	major histocompatibility complex, class I, B
221161_at	0.718	0.2617669	1.1421377	-4.7432	0.80181245	ASCL3	achaete-scute family bHLH transcription factor 3
216718_at	0.706	0.24927	1.1731953	-4.7433	0.62094167	LINC00302	long intergenic non-protein coding RNA 302
211093_at	0.696	0.2358576	1.2078232	-4.7434	0.89901411	PDE6C	phosphodiesterase 6C
209077_at	0.617	0.1489687	-1.4783557	-4.7435	-0.39652819	TXN2	thioredoxin 2
213647_at	0.691	0.2269801	1.2315524	-4.7437	0.58090163	DNA2	DNA replication helicase/nuclease 2
206164_at	0.718	0.2625916	1.1401263	-4.7437	0.69474513	CLCA2	chloride channel accessory 2
209320_at	0.626	0.1567142	-1.4498406	-4.7437	-0.36533025	ADCY3	adenylate cyclase 3
219959_at	0.706	0.2483987	-1.1754027	-4.7437	-0.72314783	MOCOS	molybdenum cofactor sulfurase
208954_s_at	0.655	0.186694	-1.348986	-4.744	-0.66022368	LARP4B	La ribonucleoprotein domain family member 4B
217237_at	0.718	0.2627596	-1.139717	-4.744	-0.69806914	ADAM3B	ADAM metallopeptidase domain 3B (pseudogene)
219131_at	0.69	0.2258544	-1.2346106	-4.7441	-0.56723629	UBIAD1	UbiA prenyltransferase domain containing 1
201879_at	0.691	0.2277118	1.2295708	-4.7442	0.47762001	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
220676_at	0.718	0.2625803	1.1401539	-4.7442	0.71008703	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
215126_at	0.686	0.2209514	-1.2480647	-4.7443	-0.68599817	LINC01314	long intergenic non-protein coding RNA 1314
207631_at	0.714	0.2566799	1.1546471	-4.7445	0.70787345	NBR2	neighbor of BRCA1 gene 2 (non-protein coding)
220470_at	0.711	0.2533704	1.1628824	-4.7448	0.69149568	BET1L	Bet1 golgi vesicular membrane trafficking protein like
207842_s_at	0.605	0.134393	-1.5354033	-4.7449	-0.51570671	MIR6866///CASC3	microRNA 6866///cancer susceptibility candidate 3
219900_s_at	0.712	0.2545791	1.1598655	-4.7449	0.63977425	ZNF446	zinc finger protein 446
217337_at	0.718	0.2624651	1.1404346	-4.745	0.6812014		
203500_at	0.691	0.2265697	-1.2326661	-4.7451	-0.67823795	GCDH	glutaryl-CoA dehydrogenase
209457_at	0.706	0.2474157	-1.1778998	-4.7451	-0.68700675	DUSP5	dual specificity phosphatase 5
219934_s_at	0.714	0.2559129	-1.1565488	-4.7452	-0.65085042	SULT1E1	sulfotransferase family 1E member 1
219440_at	0.653	0.1819219	-1.3641488	-4.7454	-0.5195082	RAI2	retinoic acid induced 2
218002_s_at	0.647	0.1768482	-1.380613	-4.7454	-0.48047744	CXCL14	C-X-C motif chemokine ligand 14
202372_at	0.616	0.1479996	1.4820064	-4.7454	0.4063894	RAB3GAP2///AURKAPS1	RAB3 GTPase activating non-catalytic protein subunit 2///aurora kinase A pseudogene 1
212356_at	0.653	0.1819756	-1.3639766	-4.7454	-0.40946425	KHNYN	KH and NYN domain containing
206270_at	0.716	0.2598684	-1.1467853	-4.7456	-0.541122	PRKCG	protein kinase C gamma
77508_r_at	0.625	0.1554866	-1.4542842	-4.7456	-0.55250926	RABEP2	rabaptin, RAB GTPase binding effector protein 2
217821_s_at	0.697	0.2366386	-1.2057675	-4.7457	-0.76042456	WBP11	WW domain binding protein 11
208513_at	0.716	0.2601875	1.1460025	-4.7458	0.71177531	FOXB1	forkhead box B1
214697_s_at	0.719	0.2634145	1.1381239	-4.7458	0.60877074	PTBP3	polypyrimidine tract binding protein 3
208994_s_at	0.621	0.1515248	-1.4688175	-4.7462	-0.42063304	PPIG	peptidylprolyl isomerase G
204531_s_at	0.677	0.2100072	1.2789258	-4.7463	0.51709563	BRCA1	BRCA1, DNA repair associated
219588_s_at	0.706	0.2476438	1.1773196	-4.7463	0.64432815	NCAPG2	non-SMC condensin II complex subunit G2
217878_s_at	0.672	0.2024002	1.3011019	-4.7463	0.7831766	CDC27	cell division cycle 27
214639_s_at	0.715	0.2574631	1.1527094	-4.7464	0.77507234	HOXA1	homeobox A1
218212_s_at	0.667	0.1973369	-1.3162171	-4.7466	-0.63956074	MOCS2	molybdenum cofactor synthesis 2
216265_x_at	0.719	0.2635478	1.1377999	-4.7467	0.7360576	MYH7	myosin, heavy chain 7, cardiac muscle, beta
220697_at	0.712	0.2545271	1.159995	-4.7468	0.76201144		
212634_at	0.692	0.2294488	1.2248853	-4.7469	0.52762466	UFL1	UFM1 specific ligase 1
215954_s_at	0.673	0.2034315	-1.2980586	-4.7471	-0.4302641	CACTIN	cactin, spliceosome C complex subunit
216374_at	0.703	0.2425255	-1.1904319	-4.7471	-0.63147231		
221932_s_at	0.628	0.158515	-1.4433721	-4.7475	-0.71364634	GLRX5	glutaredoxin 5
218362_s_at	0.703	0.2431375	1.1888533	-4.7479	0.59518224	DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease
214347_s_at	0.714	0.2560903	1.1561084	-4.7479	0.76159222	DDC	dopa decarboxylase
217660_at	0.718	0.262364	1.140681	-4.7482	0.67754609	MYH14	myosin, heavy chain 14, non-muscle
210596_at	0.682	0.2168353	1.2595334	-4.7483	0.84615654	MAGT1	magnesium transporter 1
205285_s_at	0.718	0.262366	1.140676	-4.7484	0.70343365	FYB	FYN binding protein
204528_s_at	0.605	0.1359822	1.5289479	-4.7486	0.50364044	NAP1L1	nucleosome assembly protein 1 like 1
202808_at	0.613	0.1445926	-1.4949937	-4.749	-0.49808454	WBP1L	WW domain binding protein 1-like
208484_at	0.715	0.2583376	1.1505509	-4.7491	0.81087313	HIST1H1A	histone cluster 1, H1a
212467_at	0.636	0.1653824	1.4192251	-4.7492	0.42414511	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13
218492_s_at	0.658	0.189011	-1.3417318	-4.7493	-0.49391183	THAP7	THAP domain containing 7
203784_s_at	0.709	0.2521045	1.166053	-4.7494	0.67778206	DDX28	DEAD-box helicase 28
209872_s_at	0.721	0.2655865	-1.1328601	-4.7495	-0.69889981	PKP3	plakophilin 3
217876_at	0.716	0.2601247	-1.1461567	-4.7495	-0.77520802	GTF3C5	general transcription factor IIIC subunit 5
202037_s_at	0.658	0.1890427	-1.341633	-4.7496	-0.65638853	SFRP1	secreted frizzled related protein 1
206990_at	0.688	0.2235209	-1.2409862	-4.7497	-0.65282748	TNR	tenascin R
211598_x_at	0.692	0.2293184	-1.2252361	-4.7497	-0.76100534	VIPR2	vasoactive intestinal peptide receptor 2
222369_at	0.672	0.2023339	1.3012979	-4.7498	0.61371543	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
205623_at	0.708	0.2505715	1.1699086	-4.7501	0.59276404	ALDH3A1	aldehyde dehydrogenase 3 family member A1
214953_s_at	0.604	0.1336819	-1.5383117	-4.7502	-0.45779014	APP	amyloid beta precursor protein
206612_at	0.721	0.2657234	-1.1325294	-4.7502	-0.55352528	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1
217677_at	0.721	0.2656522	1.1327014	-4.7502	0.73062715	PLEKHA2	pleckstrin homology domain containing A2
204456_s_at	0.694	0.2341648	1.2122962	-4.7504	0.5279711	GAS1	growth arrest specific 1
220373_at	0.721	0.2650583	-1.1341373	-4.7506	-0.66637429	DCHS2	dachsous cadherin-related 2
208238_x_at	0.612	0.1434708	1.4993237	-4.7508	0.80316984		
215018_at	0.721	0.2658011	1.1323417	-4.7508	0.75493476	CEP295	centrosomal protein 295
204105_s_at	0.605	0.1341967	1.5362047	-4.7511	0.39099973	NRCAM	neuronal cell adhesion molecule
221662_s_at	0.717	0.2611029	1.1437604	-4.7513	0.64319637	SLC22A7	solute carrier family 22 member 7
208196_x_at	0.721	0.2654167	1.1332705	-4.7514	0.75191044	NFATC1	nuclear factor of activated T-cells 1
205805_s_at	0.697	0.2366303	-1.2057894	-4.7518	-0.65407107	ROR1	receptor tyrosine kinase like orphan receptor 1
219271_at	0.722	0.2664809	1.1307015	-4.752	0.66462932	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14
215207_x_at	0.721	0.2662974	1.131144	-4.7523	0.771722	NUS1///NUS1P3	NUS1 dehydrodolichyl diphosphate synthase subunit///NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3
205041_s_at	0.714	0.2573561	-1.1529738	-4.7523	-0.80432529	ORM2///ORM1	orosomucoid 2///orosomucoid 1
216571_at	0.718	0.2623156	-1.140799	-4.7525	-0.70073897	SMPD1	sphingomyelin phosphodiesterase 1
218862_at	0.643	0.1715184	-1.3983097	-4.7527	-0.47243851	ASB13	ankyrin repeat and SOCS box containing 13
219915_s_at	0.716	0.2587299	1.1495844	-4.7528	0.73608109	SLC16A10	solute carrier family 16 member 10
200917_s_at	0.714	0.2569722	1.1539233	-4.7528	0.6046324	SRPRA	SRP receptor alpha subunit
222046_at	0.677	0.2092937	-1.2809798	-4.7528	-0.54225894	SRRT	serrate, RNA effector molecule
209505_at	0.62	0.1510175	1.4707004	-4.753	0.53820615	NR2F1	nuclear receptor subfamily 2 group F member 1
217020_at	0.718	0.2619156	1.1417745	-4.7531	0.62309544	RARB	retinoic acid receptor beta
221591_s_at	0.709	0.2518913	-1.1665883	-4.7532	-0.67610298	FAM64A	family with sequence similarity 64 member A
219086_at	0.69	0.2253281	-1.2360442	-4.7532	-0.62209265	ZNF839	zinc finger protein 839
209707_at	0.643	0.1716099	1.3980022	-4.7533	0.53271353	PIGK	phosphatidylinositol glycan anchor biosynthesis class K
211018_at	0.668	0.1989523	-1.3113627	-4.7533	-0.60678113	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
207560_at	0.692	0.2295961	-1.2244893	-4.7533	-0.53489503	SLC28A1	solute carrier family 28 member 1
204924_at	0.703	0.2436307	1.1875836	-4.7534	0.64226228	TLR2	toll like receptor 2
215570_s_at	0.714	0.2564706	1.1551654	-4.7534	0.74784113	ZNF780A///ZNF780B	zinc finger protein 780A///zinc finger protein 780B
219135_s_at	0.693	0.2325407	-1.2166103	-4.7535	-0.56640681	LMF1	lipase maturation factor 1
206398_s_at	0.722	0.2671661	-1.1290514	-4.7535	-0.78548316	CD19	CD19 molecule
209511_at	0.654	0.182857	1.3611534	-4.7536	0.59412868	POLR2F	RNA polymerase II subunit F
203776_at	0.645	0.1744081	-1.3886624	-4.7536	-0.44896976	GPKOW	G-patch domain and KOW motifs
215629_s_at	0.718	0.2626103	1.1400806	-4.7545	0.89784095	MIR15A///DLEU2L///DLEU2	microRNA 15a///deleted in lymphocytic leukemia 2-like///deleted in lymphocytic leukemia 2 (non-protein coding)
213068_at	0.717	0.2603606	-1.1455781	-4.7549	-0.69211161	DPT	dermatopontin
220977_x_at	0.705	0.2470652	1.1787919	-4.755	0.67493312	EPB41L5	erythrocyte membrane protein band 4.1 like 5
207310_s_at	0.723	0.2680977	1.1268129	-4.755	0.64534857	NOS1	nitric oxide synthase 1
203195_s_at	0.679	0.2130059	-1.2703514	-4.755	-0.6278384	NUP98	nucleoporin 98
212001_at	0.623	0.1542307	-1.458859	-4.755	-0.39763288	SUGP2	SURP and G-patch domain containing 2
211742_s_at	0.689	0.2248863	1.2372495	-4.7551	0.99226331	EVI2B	ecotropic viral integration site 2B
220390_at	0.699	0.2393172	1.1987553	-4.7552	0.74998236	AGBL2	ATP/GTP binding protein like 2
220394_at	0.718	0.2623328	1.140757	-4.7553	0.76246652	FGF20	fibroblast growth factor 20
215361_at	0.714	0.256575	1.1549068	-4.7553	0.79101583	DOCK5	dedicator of cytokinesis 5
203792_x_at	0.692	0.2288157	1.2265899	-4.7555	0.59612998	PCGF2	polycomb group ring finger 2
210555_s_at	0.716	0.2589584	-1.1490219	-4.7558	-0.80208337	NFATC3	nuclear factor of activated T-cells 3
218051_s_at	0.675	0.2064133	-1.2893253	-4.7559	-0.60808772	NT5DC2	5'-nucleotidase domain containing 2
200889_s_at	0.682	0.2161017	-1.2615947	-4.7559	-0.537503	SSR1	signal sequence receptor subunit 1
203267_s_at	0.724	0.2693477	-1.1238179	-4.7561	-0.51182047	DRG2	developmentally regulated GTP binding protein 2
216530_at	0.71	0.2527182	1.1645146	-4.7564	0.7104532		
220619_at	0.723	0.2684514	-1.1259644	-4.7564	-0.65984109	CHD7	chromodomain helicase DNA binding protein 7
211709_s_at	0.686	0.2223413	-1.244228	-4.7566	-0.70015455	CLEC11A	C-type lectin domain family 11 member A
207546_at	0.717	0.2613746	1.143096	-4.7566	0.74185218	ATP4B	ATPase H+/K+ transporting beta subunit
206010_at	0.717	0.2617025	1.1422948	-4.7571	0.67521059	HABP2	hyaluronan binding protein 2
211527_x_at	0.724	0.2695465	1.1233424	-4.7572	0.66514859	VEGFA	vascular endothelial growth factor A
208631_s_at	0.652	0.1809939	-1.3671334	-4.7577	-0.59525992	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit
206094_x_at	0.722	0.266581	-1.1304604	-4.7577	-0.64357637	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10
214881_s_at	0.722	0.266505	-1.1306436	-4.7578	-0.73499875	UBTF	upstream binding transcription factor, RNA polymerase I
213437_at	0.658	0.1895591	-1.3400258	-4.7578	-0.60978465	RUFY3	RUN and FYVE domain containing 3
203775_at	0.639	0.1682701	1.4093073	-4.7579	0.58794244	SLC25A13	solute carrier family 25 member 13
220961_s_at	0.705	0.2468344	-1.1793799	-4.758	-0.69337819	TBRG4	transforming growth factor beta regulator 4
220047_at	0.717	0.2614516	-1.1429078	-4.7581	-0.71180426	SIRT4	sirtuin 4
202930_s_at	0.623	0.1541928	1.4589976	-4.7581	0.40891193	SUCLA2	succinate-CoA ligase ADP-forming beta subunit
206679_at	0.706	0.2481207	-1.176108	-4.7582	-0.62689238	APBA1	amyloid beta precursor protein binding family A member 1
212492_s_at	0.658	0.1896139	-1.3398553	-4.7585	-0.83901276	KDM4B	lysine demethylase 4B
222352_at	0.686	0.2210852	-1.2476944	-4.7586	-0.71925344	FBXO31	F-box protein 31
38149_at	0.705	0.2460351	1.1814192	-4.7586	0.55090609	ARHGAP25	Rho GTPase activating protein 25
201404_x_at	0.69	0.2255132	1.2355396	-4.7586	1.0079623	PSMB2	proteasome subunit beta 2
208429_x_at	0.705	0.2469036	-1.1792034	-4.759	-0.65776854	HNF4A	hepatocyte nuclear factor 4 alpha
202549_at	0.725	0.2706197	1.1207804	-4.7591	0.62518972	VAPB	VAMP associated protein B and C
211480_s_at	0.703	0.2440482	1.18651	-4.7592	0.68902644	SLCO1A2	solute carrier organic anion transporter family member 1A2
205696_s_at	0.725	0.2706198	1.1207802	-4.7593	0.70510183	GFRA1	GDNF family receptor alpha 1
216726_at	0.716	0.2595904	1.1474681	-4.7594	0.58665287	VENTXP1	VENT homeobox pseudogene 1
218955_at	0.675	0.2057892	-1.2911454	-4.7595	-0.64163565	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit
221029_s_at	0.725	0.2711374	1.1195473	-4.7595	0.60907758	WNT5B	Wnt family member 5B
221603_at	0.718	0.2626384	1.1400124	-4.7596	0.64567236	PEX16	peroxisomal biogenesis factor 16
218563_at	0.605	0.135001	-1.5329262	-4.7597	-0.34503099	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
206764_x_at	0.693	0.2328914	-1.2156768	-4.7598	-0.60955053	MPPE1	metallophosphoesterase 1
214256_at	0.721	0.2656924	1.1326042	-4.7598	0.62101601	ATP10A	ATPase phospholipid transporting 10A (putative)
213441_x_at	0.725	0.2704981	1.1210705	-4.7599	0.74888994	SPDEF	SAM pointed domain containing ETS transcription factor
212718_at	0.611	0.1423408	1.5037128	-4.7602	0.44114337	PAPOLA	poly(A) polymerase alpha
219270_at	0.724	0.2696081	1.1231953	-4.7603	0.77693781	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
222031_at	0.723	0.2684532	1.1259602	-4.7609	0.81485383	LOC389906	zinc finger protein 839 pseudogene
202926_at	0.631	0.1609957	-1.4345557	-4.7609	-0.39022474	NBAS	neuroblastoma amplified sequence
212827_at	0.721	0.2662282	1.1313108	-4.761	0.68873405	IGHM	immunoglobulin heavy constant mu
217344_at	0.722	0.2666777	-1.1302273	-4.761	-0.60879052		
220874_at	0.704	0.2448471	1.1844593	-4.7611	0.69580846		
204100_at	0.698	0.2381865	-1.2017082	-4.7611	-0.78081312	THRA	thyroid hormone receptor, alpha
214897_at	0.725	0.2717539	1.1180808	-4.7614	0.70674316		
46947_at	0.722	0.2668485	-1.129816	-4.7615	-0.69580119	GNL3L	G protein nucleolar 3 like
213972_at	0.725	0.2701497	1.1219016	-4.7615	0.69941573		
222267_at	0.725	0.27035	1.1214237	-4.7616	0.87737917	TMEM209	transmembrane protein 209
219435_at	0.713	0.2554214	-1.1577694	-4.7617	-0.65604687	CTC1	CTS telomere maintenance complex component 1
208545_x_at	0.716	0.2597431	1.147093	-4.7617	0.63487206	TAF4	TATA-box binding protein associated factor 4
218892_at	0.707	0.2498964	-1.1716118	-4.7621	-0.65091807	DCHS1	dachsous cadherin-related 1
216288_at	0.706	0.2482761	1.1757137	-4.7622	0.60453377	CYSLTR1	cysteinyl leukotriene receptor 1
208376_at	0.725	0.2713716	1.1189898	-4.7622	0.66035622	CCR4	C-C motif chemokine receptor 4
206163_at	0.717	0.2611391	-1.1436718	-4.7622	-0.62580767	MIR548F5///MAB21L1	microRNA 548f-5///mab-21 like 1
201138_s_at	0.624	0.1549089	1.4563848	-4.7623	0.42753152	SSB	Sjogren syndrome antigen B
211201_at	0.709	0.2509046	1.1690692	-4.7624	0.57468308	FSHR	follicle stimulating hormone receptor
220635_at	0.726	0.2731549	1.1147571	-4.7625	0.59093673	PSORS1C2	psoriasis susceptibility 1 candidate 2
207354_at	0.725	0.271194	1.1194124	-4.7625	0.69190689	CCL16	C-C motif chemokine ligand 16
33646_g_at	0.715	0.2578117	1.1518482	-4.7626	0.56038764	GM2A	GM2 ganglioside activator
208392_x_at	0.725	0.2718563	1.1178374	-4.7629	0.6094112	SP110	SP110 nuclear body protein
214147_at	0.726	0.2727321	1.1157589	-4.763	0.68617865	MROH7	maestro heat like repeat family member 7
211156_at	0.725	0.2711754	1.1194567	-4.763	0.67851914	CDKN2A	cyclin dependent kinase inhibitor 2A
207359_at	0.726	0.2727599	-1.115693	-4.7631	-0.66313689	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2
204302_s_at	0.682	0.216508	-1.2604524	-4.7631	-0.66392456	CTIF	cap binding complex dependent translation initiation factor
204313_s_at	0.705	0.2461876	1.1810299	-4.7633	0.54071442	CREB1	cAMP responsive element binding protein 1
210614_at	0.726	0.2725562	1.116176	-4.7633	0.81361845	TTPA	alpha tocopherol transfer protein
205890_s_at	0.719	0.2636801	1.1374785	-4.7633	0.75769827	UBD///GABBR1	ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1
216688_at	0.725	0.271928	1.117667	-4.7637	0.67400305		
78330_at	0.726	0.2735166	-1.1139009	-4.7639	-0.60270008	ZNF335	zinc finger protein 335
207765_s_at	0.658	0.1894323	-1.34042	-4.7639	-0.63735163	FAM214B	family with sequence similarity 214 member B
216811_at	0.718	0.2623727	1.1406598	-4.7639	0.6685477		
211922_s_at	0.725	0.2722014	1.1170179	-4.7639	0.80618319	CAT	catalase
210246_s_at	0.698	0.2380628	-1.2020318	-4.764	-0.96598133	ABCC8	ATP binding cassette subfamily C member 8
206262_at	0.725	0.2705641	-1.120913	-4.7641	-0.74987352	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
